"price" "yrbuilt" "stories" "tla" "wall" "beds" "baths" "frontage" "garage" "rooms" "lotsize" "longitude" "latitude"
96000 1905 "two" 212 "Horizontal or vertical wood siding or shakes" 4 1 88 "attached" 7 7284 -83.871654 41.700239
65900 1928 "two" 126 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 455 -83.581448 41.700254
69500 1953 "one" 89 "Horizontal or vertical wood siding or shakes" 3 1 17 "detached" 5 576 -83.636129 41.700265
85000 1925 "two" 169 "Horizontal or vertical wood siding or shakes" 4 1 24 "detached" 8 790 -83.57247 41.700269
100000 1948 "one" 186 "Full brick exterior" 3 2 30 "attached" 6 1839 -83.62304 41.700288
49000 1924 "one" 82 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 5 427 -83.558534 41.700295
36000 1924 "one" 101 "Horizontal or vertical wood siding or shakes" 3 1 12 "no garage" 6 409 -83.558092 41.700305
55000 1977 "one" 101 "half or less brick exterior" 3 1 18 "attached" 6 753 -83.499678 41.700319
323500 1989 "two" 343 "half or less brick exterior" 4 2 30 "attached" 9 1514 -83.71976 41.700323
42000 1927 "one" 77 "Horizontal or vertical wood siding or shakes" 2 1 11 "no garage" 5 372 -83.557272 41.700326
56000 1925 "two" 111 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 455 -83.555052 41.700329
61000 1949 "two" 102 "Aluminum, vinyl, or steel siding" 3 1 12 "detached" 6 455 -83.554905 41.700333
70000 1960 "one" 127 "Full brick exterior" 3 1 16 "detached" 6 660 -83.487463 41.700334
66000 1929 "two" 157 "Horizontal or vertical wood siding or shakes" 3 1 14 "detached" 8 492 -83.571363 41.700338
74000 1959 "one" 96 "Full brick exterior" 3 1 16 "detached" 5 604 -83.486784 41.700348
98000 1977 "one" 116 "Horizontal or vertical wood siding or shakes" 3 1 12 "no garage" 5 873 -83.659245 41.700349
57000 1943 "one" 67 "Aluminum, vinyl, or steel siding" 2 1 15 "detached" 4 576 -83.554376 41.70035
85000 1958 "one" 93 "Full brick exterior" 3 1 16 "detached" 5 604 -83.486317 41.700357
89500 1957 "one" 135 "Full brick exterior" 2 1 24 "attached" 5 1115 -83.627396 41.700358
60000 1950 "one" 82 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 6 604 -83.612011 41.700364
60000 1925 "one" 100 "Horizontal or vertical wood siding or shakes" 3 1 13 "detached" 6 511 -83.611845 41.700368
67000 1955 "one" 121 "Aluminum, vinyl, or steel siding" 3 1 16 "attached" 6 790 -83.617929 41.700373
77500 1928 "two" 114 "Horizontal or vertical wood siding or shakes" 3 1 13 "detached" 7 511 -83.611537 41.700374
69000 1953 "one" 116 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 5 632 -83.632811 41.700378
54000 1923 "two" 133 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 483 -83.568563 41.70038
270000 1965 "two" 313 "Full brick exterior" 4 3 45 "attached" 7 2350 -83.672369 41.700389
56000 1925 "two" 130 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 446 -83.580468 41.70039
97000 1927 "two" 170 "Horizontal or vertical wood siding or shakes" 3 1 17 "detached" 7 576 -83.575677 41.700394
275000 1971 "one" 219 "Full brick exterior" 4 2 79 "attached" 7 2471 -83.679177 41.700401
87500 1927 "two" 110 "Aluminum, vinyl, or steel siding" 3 1 12 "detached" 6 539 -83.608538 41.700405
85000 1928 "one" 110 "Horizontal or vertical wood siding or shakes" 3 2 84 "detached" 7 4051 -83.870114 41.70041
59000 1927 "two" 136 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 446 -83.579699 41.700411
50000 1953 "one" 123 "Full brick exterior" 2 1 11 "detached" 6 1459 -83.599247 41.700416
244250 1989 "two" 286 "half or less brick exterior" 3 3 14 "attached" 8 1895 -83.730645 41.700418
70000 1950 "one" 98 "Aluminum, vinyl, or steel siding" 3 1 12 "detached" 6 539 -83.60751 41.700422
61550 1927 "one" 69 "Aluminum, vinyl, or steel siding" 2 1 12 "detached" 5 539 -83.607361 41.700425
46390 1919 "one" 72 "Aluminum, vinyl, or steel siding" 2 1 12 "detached" 5 539 -83.607071 41.700427
66500 1927 "two" 128 "Horizontal or vertical wood siding or shakes" 3 1 14 "no garage" 6 492 -83.57882 41.700428
82500 1950 "two" 107 "Aluminum, vinyl, or steel siding" 4 1 12 "detached" 7 539 -83.606928 41.70043
47000 1922 "one+half" 86 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 6 539 -83.606786 41.700432
58600 1952 "one" 93 "Full brick exterior" 3 1 10 "detached" 5 353 -83.563213 41.700436
57000 1928 "two" 127 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 409 -83.578317 41.700438
48500 1928 "one" 98 "Horizontal or vertical wood siding or shakes" 3 1 12 "no garage" 5 530 -83.605859 41.700443
57200 1927 "two" 118 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 409 -83.578042 41.700444
97900 1957 "one" 135 "Full brick exterior" 3 1 24 "attached" 6 1106 -83.485036 41.700445
77000 1928 "two" 117 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 409 -83.577904 41.700447
105000 1927 "two" 135 "Full brick exterior" 3 1 12 "detached" 6 474 -83.58193 41.700455
75500 1928 "two" 137 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 734 -83.571228 41.700456
62500 1940 "one" 87 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 5 427 -83.576803 41.700468
42500 1967 "one" 89 "Full brick exterior" 3 1 12 "no garage" 5 427 -83.576667 41.700471
68000 1941 "one" 105 "Aluminum, vinyl, or steel siding" 2 1 12 "detached" 4 520 -83.569746 41.700477
280000 1989 "two" 290 "half or less brick exterior" 4 2 19 "attached" 9 1514 -83.719019 41.700478
65500 1909 "one" 112 "Horizontal or vertical wood siding or shakes" 2 1 20 "detached" 6 3038 -83.59826 41.700479
80000 1928 "two" 139 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 446 -83.575956 41.700485
80000 1962 "multilvl" 127 "half or less brick exterior" 3 1 15 "attached" 5 595 -83.486789 41.700487
60000 1955 "one" 104 "half or less brick exterior" 3 1 21 "attached" 6 873 -83.618479 41.70049
72000 1929 "one" 131 "Horizontal or vertical wood siding or shakes" 4 1 24 "detached" 6 892 -83.665671 41.700493
50050 1929 "one" 61 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 4 446 -83.666797 41.700505
45000 1956 "one" 110 "Aluminum, vinyl, or steel siding" 3 1 21 "attached" 6 753 -83.616257 41.700511
81000 1956 "one" 120 "Horizontal or vertical wood siding or shakes" 3 1 21 "attached" 6 725 -83.637888 41.700512
95000 1955 "one" 128 "Full brick exterior" 3 1 23 "attached" 6 1106 -83.619027 41.700516
90000 1954 "one" 116 "Horizontal or vertical wood siding or shakes" 3 1 21 "detached" 5 1003 -83.627964 41.700531
47500 1928 "two" 103 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 372 -83.563216 41.700534
74900 1928 "two" 124 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 483 -83.573187 41.700544
53000 1938 "one+half" 143 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 6 613 -83.573022 41.700547
71500 1950 "one" 138 "half or less brick exterior" 2 1 37 "attached" 5 1319 -83.659704 41.700552
81000 1927 "two" 168 "Full brick exterior" 3 1 18 "detached" 7 734 -83.595421 41.70056
78000 1918 "two" 234 "Horizontal or vertical wood siding or shakes" 4 1 21 "detached" 8 650 -83.575696 41.700562
82300 1955 "one" 89 "half or less brick exterior" 3 1 25 "detached" 5 855 -83.636728 41.700568
60000 1950 "one" 75 "Horizontal or vertical wood siding or shakes" 2 1 13 "detached" 4 1226 -83.564159 41.700572
76000 1942 "one" 103 "Stucco or Dryvit plaster" 2 1 0 "detached" 5 678 -83.575057 41.700574
54000 1927 "one+half" 114 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 483 -83.570428 41.700578
326500 1992 "two" 316 "half or less brick exterior" 4 2 30 "attached" 10 1459 -83.71982 41.700583
74000 1947 "two" 144 "Aluminum, vinyl, or steel siding" 5 1 15 "detached" 8 622 -83.634677 41.700589
52000 1928 "one" 120 "Aluminum, vinyl, or steel siding" 3 1 11 "detached" 7 465 -83.562685 41.700593
105000 1967 "two" 148 "half or less brick exterior" 3 1 10 "attached" 7 957 -83.489311 41.700594
50000 1972 "two" 155 "Full brick exterior" 5 1 8 "detached" 8 660 -83.492405 41.700599
58900 1929 "two" 113 "Aluminum, vinyl, or steel siding" 3 1 12 "detached" 6 427 -83.558985 41.700603
61500 1947 "one" 80 "Aluminum, vinyl, or steel siding" 2 1 15 "attached" 4 613 -83.634006 41.700608
79500 1957 "one" 91 "Full brick exterior" 3 1 16 "detached" 5 706 -83.487994 41.700616
89900 1955 "one" 113 "half or less brick exterior" 3 1 23 "attached" 6 790 -83.617608 41.700618
45500 1927 "one" 120 "Horizontal or vertical wood siding or shakes" 4 1 12 "detached" 7 390 -83.557963 41.700619
66000 1927 "one" 121 "Aluminum, vinyl, or steel siding" 4 1 12 "detached" 7 390 -83.557825 41.700622
255000 1989 "two" 268 "half or less brick exterior" 4 2 27 "attached" 8 1133 -83.729488 41.700623
84900 1956 "one" 100 "Full brick exterior" 3 1 17 "detached" 5 669 -83.486794 41.700633
43320 1929 "one" 91 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 5 372 -83.557016 41.700639
55000 1955 "one" 80 "Horizontal or vertical wood siding or shakes" 2 1 15 "no garage" 5 520 -83.636141 41.700656
55000 1927 "two" 112 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 465 -83.582602 41.700668
310000 1887 "one+half" 240 "Horizontal or vertical wood siding or shakes" 5 3 46 "detached" 10 4515 -83.673348 41.700674
38000 1949 "one" 102 "Aluminum, vinyl, or steel siding" 3 1 12 "no garage" 5 474 -83.581462 41.700676
209000 1991 "two" 272 "half or less brick exterior" 4 2 16 "attached" 8 1282 -83.728721 41.700679
85000 1957 "two" 123 "half or less brick exterior" 3 1 15 "detached" 6 650 -83.584241 41.700703
70000 1953 "one" 151 "Horizontal or vertical wood siding or shakes" 3 1 18 "carport" 6 780 -83.616858 41.700706
73500 1956 "two" 123 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 6 650 -83.58406 41.700707
48795 1956 "two" 126 "Horizontal or vertical wood siding or shakes" 3 1 16 "detached" 6 650 -83.583693 41.700715
61900 1955 "one" 104 "Horizontal or vertical wood siding or shakes" 1 1 20 "attached" 5 604 -83.617808 41.70073
100000 1927 "two" 112 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 6 632 -83.630407 41.700747
91000 1965 "one" 111 "Full brick exterior" 3 1 18 "detached" 5 762 -83.488731 41.700753
80850 1957 "one" 128 "Full brick exterior" 3 1 16 "detached" 5 706 -83.487997 41.700761
50000 1960 "one" 89 "Full brick exterior" 2 2 16 "detached" 4 687 -83.487477 41.700769
59500 1926 "two" 121 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 465 -83.582605 41.700774
47500 1927 "two" 139 "Aluminum, vinyl, or steel siding" 3 1 12 "no garage" 6 474 -83.58194 41.700776
60200 1955 "one" 80 "Horizontal or vertical wood siding or shakes" 2 1 15 "detached" 5 520 -83.635729 41.700778
257000 1989 "two" 276 "half or less brick exterior" 4 2 15 "attached" 9 1477 -83.730686 41.700782
70000 1972 "two" 123 "Full brick exterior" 4 1 8 "no garage" 7 641 -83.492409 41.700783
55500 1927 "one" 87 "Aluminum, vinyl, or steel siding" 2 1 15 "detached" 4 632 -83.632825 41.700787
42000 1950 "one" 132 "Aluminum, vinyl, or steel siding" 3 1 12 "no garage" 5 483 -83.570434 41.700794
75000 1922 "two" 135 "Horizontal or vertical wood siding or shakes" 4 1 12 "detached" 8 492 -83.599059 41.700796
74500 1958 "one" 97 "half or less brick exterior" 3 1 18 "detached" 5 687 -83.639626 41.700797
59000 1978 "two" 119 "half or less brick exterior" 3 1 15 "attached" 5 613 -83.500879 41.700801
65000 1977 "one+half" 122 "Horizontal or vertical wood siding or shakes" 3 2 15 "attached" 7 613 -83.500698 41.700805
58000 1979 "one" 94 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 455 -83.501244 41.700807
92000 1957 "multilvl" 147 "half or less brick exterior" 3 2 11 "attached" 6 1226 -83.485001 41.700809
70500 1957 "one" 82 "Full brick exterior" 2 1 18 "detached" 4 780 -83.485311 41.700816
50000 1955 "one" 105 "Horizontal or vertical wood siding or shakes" 3 1 24 "carport" 6 929 -83.618038 41.700822
68000 1977 "one+half" 128 "half or less brick exterior" 3 2 15 "no garage" 6 613 -83.499788 41.700824
70000 1956 "one" 123 "Horizontal or vertical wood siding or shakes" 3 1 20 "carport" 6 836 -83.615298 41.700829
66000 1977 "one" 101 "Full brick exterior" 3 1 15 "detached" 5 613 -83.499418 41.700832
59900 1976 "one" 98 "Full brick exterior" 3 1 15 "attached" 6 613 -83.499048 41.700839
95000 1965 "multilvl" 186 "half or less brick exterior" 3 1 19 "attached" 7 687 -83.641444 41.70084
72500 1976 "one" 123 "Aluminum, vinyl, or steel siding" 3 2 15 "detached" 6 613 -83.498684 41.700847
77000 1950 "one" 116 "Aluminum, vinyl, or steel siding" 3 2 27 "attached" 6 1152 -83.612858 41.70085
58000 1976 "one" 98 "half or less brick exterior" 3 1 14 "detached" 5 548 -83.498512 41.700851
64500 1956 "one" 80 "Horizontal or vertical wood siding or shakes" 3 1 18 "detached" 5 604 -83.637895 41.700852
68000 1950 "one" 94 "Aluminum, vinyl, or steel siding" 3 1 13 "detached" 5 539 -83.612615 41.700855
70000 1956 "one" 135 "Full brick exterior" 3 1 21 "attached" 6 762 -83.621483 41.700857
68500 1950 "one" 94 "Aluminum, vinyl, or steel siding" 3 1 13 "detached" 5 539 -83.612307 41.70086
36000 1924 "two" 125 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 474 -83.555806 41.700865
59000 1924 "two" 124 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 492 -83.598947 41.700868
79000 1927 "two" 128 "Full brick exterior" 3 1 12 "detached" 6 390 -83.579209 41.700871
58500 1927 "one" 76 "Horizontal or vertical wood siding or shakes" 2 1 13 "detached" 5 539 -83.611539 41.700872
65000 1928 "two" 112 "Horizontal or vertical wood siding or shakes" 3 1 13 "detached" 7 539 -83.61139 41.700873
48632 1953 "one" 63 "Full brick exterior" 2 1 12 "detached" 4 474 -83.555512 41.700875
67000 1930 "one+half" 105 "Horizontal or vertical wood siding or shakes" 2 1 13 "detached" 5 539 -83.611232 41.700877
300000 1990 "two" 385 "half or less brick exterior" 5 4 31 "attached" 9 1449 -83.71985 41.700878
67200 1956 "one" 105 "Horizontal or vertical wood siding or shakes" 3 1 21 "carport" 5 762 -83.620241 41.700879
64000 1922 "two" 125 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 474 -83.555364 41.70088
81500 1927 "two" 102 "Aluminum, vinyl, or steel siding" 3 1 13 "detached" 6 539 -83.611076 41.700881
63500 1956 "one" 120 "Aluminum, vinyl, or steel siding" 2 1 21 "attached" 5 762 -83.61999 41.700883
64500 1957 "one" 97 "Horizontal or vertical wood siding or shakes" 2 1 15 "detached" 4 613 -83.634017 41.700885
56000 1945 "one" 95 "Aluminum, vinyl, or steel siding" 3 1 12 "detached" 6 474 -83.581944 41.700886
67000 1956 "one" 132 "Horizontal or vertical wood siding or shakes" 3 1 21 "attached" 6 762 -83.619738 41.700888
30000 1943 "one" 62 "Horizontal or vertical wood siding or shakes" 2 1 16 "detached" 4 622 -83.555047 41.70089
65000 1950 "one" 122 "Horizontal or vertical wood siding or shakes" 4 2 12 "no garage" 7 390 -83.578378 41.700892
64000 1928 "two" 108 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 474 -83.581468 41.700893
79500 1956 "one" 132 "Aluminum, vinyl, or steel siding" 3 1 21 "attached" 5 762 -83.619238 41.700895
69000 1949 "one" 111 "Horizontal or vertical wood siding or shakes" 3 1 13 "no garage" 5 539 -83.610198 41.700897
74000 1930 "two" 150 "Aluminum, vinyl, or steel siding" 4 1 13 "detached" 9 539 -83.610042 41.7009
55500 1928 "two" 116 "Horizontal or vertical wood siding or shakes" 3 1 12 "no garage" 7 418 -83.578243 41.700905
50000 1948 "one" 101 "Horizontal or vertical wood siding or shakes" 3 1 14 "detached" 5 409 -83.576732 41.700908
61500 1955 "one" 87 "half or less brick exterior" 3 1 14 "detached" 5 483 -83.636145 41.700909
230000 1989 "two" 290 "half or less brick exterior" 4 2 36 "attached" 9 1589 -83.661019 41.70092
77900 1951 "one+half" 132 "Aluminum, vinyl, or steel siding" 4 2 15 "detached" 6 632 -83.63283 41.700924
49500 1943 "one" 62 "Horizontal or vertical wood siding or shakes" 2 1 12 "attached" 4 465 -83.554045 41.700926
37400 1912 "one" 65 "Aluminum, vinyl, or steel siding" 2 1 12 "detached" 5 511 -83.608109 41.700932
52900 1925 "one" 74 "Aluminum, vinyl, or steel siding" 2 1 12 "detached" 5 511 -83.60752 41.70094
72900 1934 "one" 145 "Stone exterior" 3 1 12 "detached" 6 483 -83.607373 41.700943
267500 1976 "one+half" 302 "half or less brick exterior" 4 2 36 "attached" 9 1960 -83.678398 41.700945
57500 1927 "two" 124 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 8 437 -83.568568 41.700946
249000 1988 "two" 267 "half or less brick exterior" 4 2 33 "attached" 8 1366 -83.661785 41.70095
69900 1922 "one+half" 116 "Aluminum, vinyl, or steel siding" 3 1 10 "detached" 6 427 -83.563864 41.700952
49500 1929 "one" 88 "Aluminum, vinyl, or steel siding" 4 1 12 "attached" 6 511 -83.606639 41.700953
46000 1943 "one" 88 "Horizontal or vertical wood siding or shakes" 3 1 13 "detached" 6 492 -83.553066 41.700956
265000 1987 "two" 306 "half or less brick exterior" 4 2 33 "attached" 8 1366 -83.662588 41.700958
64000 1948 "one" 99 "Horizontal or vertical wood siding or shakes" 2 1 55 "attached" 4 585 -83.576205 41.700961
44500 1917 "one" 95 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 5 511 -83.605872 41.700964
41000 1922 "two" 119 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 6 511 -83.605726 41.700966
48500 1942 "one" 62 "Horizontal or vertical wood siding or shakes" 2 1 13 "detached" 4 492 -83.552738 41.700967
257500 1987 "two" 292 "half or less brick exterior" 4 2 33 "attached" 9 1440 -83.662996 41.700969
50000 1943 "one" 62 "Horizontal or vertical wood siding or shakes" 2 1 13 "detached" 4 492 -83.552581 41.70097
66000 1917 "two" 163 "Horizontal or vertical wood siding or shakes" 3 1 21 "detached" 7 948 -83.565547 41.700971
67000 1923 "one" 63 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 4 446 -83.666629 41.700975
49000 1943 "one" 75 "Aluminum, vinyl, or steel siding" 2 1 13 "detached" 4 492 -83.552262 41.700981
93000 1965 "one" 139 "half or less brick exterior" 3 1 23 "attached" 6 836 -83.640789 41.700986
55000 1955 "one" 119 "half or less brick exterior" 3 1 12 "detached" 5 446 -83.551962 41.700992
63000 1940 "two" 114 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 418 -83.573966 41.700995
